id,pasajero_id,conductor_id,vehiculo_id,tarifa_id,estado,metodo_pago,distrito_origen,distrito_destino,direccion_origen,direccion_destino,distancia_km,duracion_min,monto_total,solicitado_en,iniciado_en,finalizado_en
113,9974,65,65,2,finalizado,tarjeta,Miraflores,San Juan de Lurigancho,Urbanización Amílcar Canet 80 Piso 6 ,Glorieta de Segismundo Valls 370,18.60,44,46.55,2026-08-17 00:49:00,2026-08-17 00:54:00,2026-08-17 01:38:00
114,13734,119,119,1,finalizado,billetera,San Juan de Lurigancho,Magdalena,Cuesta de Begoña Peñas 82,Callejón de Emilia Tomé 53 Puerta 4 ,13.36,45,35.94,2026-04-19 09:27:00,2026-04-19 09:34:00,2026-04-19 10:19:00
115,12142,159,159,3,finalizado,efectivo,La Molina,Miraflores,Cañada de Julie Galan 85,Cañada de Domingo Pino 35 Piso 0 ,17.70,68,73.12,2026-04-06 01:15:00,2026-04-06 01:23:00,2026-04-06 02:31:00
116,11754,455,455,2,finalizado,efectivo,Magdalena,Callao,Acceso Ámbar Salamanca 47 Apt. 84 ,Via Encarnación Heras 90 Apt. 30 ,3.86,13,15.26,2026-05-25 23:11:00,2026-05-25 23:17:00,2026-05-25 23:30:00
117,700,408,408,1,finalizado,efectivo,Callao,Pueblo Libre,Alameda de Liliana Sureda 3,Ronda Fortunata Tamarit 53,3.66,9,10.28,2026-04-14 11:26:00,2026-04-14 11:34:00,2026-04-14 11:43:00
118,7077,342,342,1,finalizado,efectivo,Barranco,Pueblo Libre,Calle de Vilma Borrás 138 Apt. 62 ,Cuesta de Gilberto Mancebo 1,3.04,10,11.81,2026-04-15 20:20:00,2026-04-15 20:24:00,2026-04-15 20:34:00
119,8214,337,337,3,finalizado,efectivo,Surco,Magdalena,Alameda Lucas Santos 387 Puerta 7 ,Via Natalio Cámara 34 Apt. 54 ,24.21,59,81.76,2026-03-02 00:46:00,2026-03-02 00:51:00,2026-03-02 01:50:00
120,10610,113,113,2,finalizado,efectivo,Barranco,Pueblo Libre,C. Pascuala Roma 751,Vial Albina Morales 50,1.60,5,12.72,2026-03-10 09:16:00,2026-03-10 09:19:00,2026-03-10 09:24:00
121,11864,179,179,1,finalizado,billetera,San Borja,San Juan de Lurigancho,Pasaje Marisa Lasa 14 Piso 5 ,Via Adela Melero 96,15.30,54,34.33,2026-04-16 03:37:00,2026-04-16 03:44:00,2026-04-16 04:38:00
122,9884,112,112,2,finalizado,tarjeta,Callao,Magdalena,Cañada Quirino Giner 82 Apt. 79 ,Paseo de Ximena Sotelo 233 Puerta 7 ,20.69,79,60.78,2026-05-20 15:55:00,2026-05-20 15:56:00,2026-05-20 17:15:00
123,2409,32,32,1,finalizado,efectivo,San Juan de Lurigancho,San Borja,Camino Dani Barrio 983 Apt. 25 ,Glorieta Liliana Torrijos 9 Piso 0 ,12.62,30,30.46,2026-08-22 09:24:00,2026-08-22 09:31:00,2026-08-22 10:01:00
124,12482,330,330,2,finalizado,billetera,Magdalena,Lince,Pasadizo Severo Saura 808 Puerta 4 ,Callejón de Olga Acero 29,8.57,28,26.89,2026-03-24 21:56:00,2026-03-24 21:59:00,2026-03-24 22:27:00
125,18067,544,544,1,finalizado,billetera,Callao,San Juan de Lurigancho,Acceso de Juanita Bartolomé 801,Ronda de Geraldo Cerdá 75,22.45,54,42.20,2026-08-04 15:08:00,2026-08-04 15:10:00,2026-08-04 16:04:00
126,10242,221,221,2,finalizado,tarjeta,Jesús María,San Isidro,C. de Cecilio Cañas 31 Puerta 6 ,Plaza Maristela Alsina 97,10.28,31,30.33,2026-05-23 04:36:00,2026-05-23 04:43:00,2026-05-23 05:14:00
127,3055,321,321,2,finalizado,tarjeta,San Isidro,San Juan de Lurigancho,Urbanización de Jose Miguel Serna 52 Apt. 10 ,Urbanización Hilario Bautista 1 Piso 9 ,19.61,59,52.81,2026-07-15 06:41:00,2026-07-15 06:44:00,2026-07-15 07:43:00
128,10802,99,99,2,finalizado,billetera,Magdalena,San Juan de Lurigancho,Calle Samu Ródenas 48,Pasadizo Luis Miguel Guillén 659,16.11,52,45.50,2026-07-14 16:14:00,2026-07-14 16:17:00,2026-07-14 17:09:00
129,18938,126,126,2,finalizado,billetera,Lince,San Isidro,Vial de Gertrudis Vázquez 56,Paseo Domitila Díez 88 Apt. 56 ,27.15,89,73.35,2026-08-01 23:40:00,2026-08-01 23:41:00,2026-08-02 01:10:00
130,3765,218,218,1,finalizado,tarjeta,Magdalena,Lince,Ronda de Eustaquio Marín 92 Piso 3 ,Vial de Noelia Sierra 9,23.91,67,47.05,2026-08-23 13:26:00,2026-08-23 13:30:00,2026-08-23 14:37:00
131,18244,588,588,1,finalizado,efectivo,Pueblo Libre,Callao,Paseo de Benita Cañete 53 Apt. 51 ,Avenida de Blanca Farré 5 Piso 9 ,27.32,100,59.05,2026-08-04 05:38:00,2026-08-04 05:47:00,2026-08-04 07:27:00
132,18558,274,274,1,finalizado,billetera,Surco,San Juan de Lurigancho,Glorieta Nilda Gaya 63,Glorieta Goyo Carpio 43 Piso 3 ,25.90,73,50.74,2026-06-08 11:52:00,2026-06-08 11:57:00,2026-06-08 13:10:00
133,11171,411,411,1,finalizado,efectivo,Jesús María,San Borja,C. de Adelaida Palomar 64 Puerta 7 ,Cuesta María Montero 65 Piso 0 ,21.20,54,40.82,2026-03-12 03:53:00,2026-03-12 03:55:00,2026-03-12 04:49:00
134,2674,379,379,2,finalizado,tarjeta,Pueblo Libre,Miraflores,Plaza Juan Carlos Rios 42,C. Clotilde Hoyos 68 Piso 7 ,24.87,61,61.08,2026-06-27 02:30:00,2026-06-27 02:32:00,2026-06-27 03:33:00
135,11311,454,454,2,finalizado,tarjeta,Magdalena,San Isidro,Rambla de Luz Ortuño 92 Piso 2 ,Avenida Olimpia Atienza 7,12.30,31,44.89,2026-08-24 19:46:00,2026-08-24 19:54:00,2026-08-24 20:25:00
136,1796,114,114,1,finalizado,efectivo,Jesús María,Pueblo Libre,Avenida Laura Corbacho 4,Calle de Esmeralda Tomas 10 Puerta 8 ,19.08,43,35.74,2026-08-25 04:15:00,2026-08-25 04:24:00,2026-08-25 05:07:00
137,16299,210,210,2,finalizado,billetera,San Isidro,Miraflores,Plaza Benita Llobet 940 Puerta 6 ,Via Azucena Comas 93,21.68,58,55.50,2026-05-16 21:47:00,2026-05-16 21:50:00,2026-05-16 22:48:00
138,2362,441,441,1,finalizado,tarjeta,Callao,Lince,Callejón de Natalia Puente 6 Piso 7 ,Cañada Isaura Berrocal 2,20.06,62,41.57,2026-07-17 10:18:00,2026-07-17 10:27:00,2026-07-17 11:29:00
139,13687,44,44,2,finalizado,tarjeta,Pueblo Libre,Jesús María,C. de Carmina Tamarit 1 Puerta 2 ,Ronda de Filomena Muñoz 118,24.30,78,88.69,2026-08-15 09:23:00,2026-08-15 09:25:00,2026-08-15 10:43:00
140,2888,118,118,2,finalizado,tarjeta,San Juan de Lurigancho,Lince,Camino Aitana Linares 2,Rambla Úrsula Miranda 4 Puerta 2 ,22.68,75,62.39,2026-06-27 05:52:00,2026-06-27 05:55:00,2026-06-27 07:10:00
141,7261,109,109,1,finalizado,tarjeta,San Juan de Lurigancho,Lince,Cañada Fermín Hernandez 668 Piso 2 ,Calle de Clímaco Ruiz 61,3.31,12,12.77,2026-07-24 19:11:00,2026-07-24 19:20:00,2026-07-24 19:32:00
142,4840,173,173,1,finalizado,efectivo,Lince,San Juan de Lurigancho,Plaza de Fabiana Llano 47 Piso 8 ,Rambla de Irma Pinto 5 Apt. 11 ,14.87,56,34.36,2026-04-11 12:22:00,2026-04-11 12:31:00,2026-04-11 13:27:00
143,5805,106,106,1,finalizado,billetera,Callao,San Isidro,C. Leonor Correa 65 Apt. 10 ,Acceso de María Lerma 3 Apt. 26 ,17.34,61,45.99,2026-05-11 19:47:00,2026-05-11 19:50:00,2026-05-11 20:51:00
144,2238,506,506,2,finalizado,tarjeta,Surco,San Borja,Via de Amancio Borrás 28 Puerta 9 ,Plaza de Lupe Riba 91 Apt. 98 ,24.36,81,66.74,2026-08-11 10:35:00,2026-08-11 10:41:00,2026-08-11 12:02:00
145,1233,453,453,2,finalizado,efectivo,San Borja,San Juan de Lurigancho,Rambla de Emilio Leiva 84,Rambla Trinidad Llorente 84,10.63,24,28.59,2026-06-09 00:08:00,2026-06-09 00:09:00,2026-06-09 00:33:00
146,18164,378,378,3,finalizado,billetera,San Borja,Pueblo Libre,Callejón de Jose Manuel Valcárcel 893,Cañada Adolfo Priego 79,17.68,55,67.23,2026-03-28 22:29:00,2026-03-28 22:31:00,2026-03-28 23:26:00
147,3392,43,43,2,finalizado,tarjeta,Miraflores,San Borja,Alameda de Tito Cerdán 45 Piso 5 ,Alameda de Lupe Tudela 735,17.41,54,48.02,2026-05-08 12:51:00,2026-05-08 12:57:00,2026-05-08 13:51:00
148,17130,87,87,2,finalizado,billetera,San Borja,Magdalena,Acceso de Danilo Folch 982 Apt. 73 ,Avenida de Olivia Rebollo 52 Apt. 42 ,7.84,23,32.71,2026-05-02 19:50:00,2026-05-02 19:51:00,2026-05-02 20:14:00
149,10966,163,163,2,finalizado,efectivo,Pueblo Libre,Miraflores,Avenida de Vidal Tello 968 Puerta 6 ,Paseo de Dorotea Blázquez 4,12.16,34,34.01,2026-06-11 23:57:00,2026-06-12 00:04:00,2026-06-12 00:38:00
150,10924,338,338,1,finalizado,efectivo,Pueblo Libre,Surco,Calle Chus Pulido 26 Apt. 14 ,Pasaje Reinaldo Posada 99,7.95,29,20.00,2026-07-19 17:50:00,2026-07-19 17:55:00,2026-07-19 18:24:00
151,19499,597,597,2,finalizado,billetera,Jesús María,Surco,Plaza de Almudena Calvo 26,Acceso Mateo Novoa 93,27.13,93,100.71,2026-07-06 08:46:00,2026-07-06 08:51:00,2026-07-06 10:24:00
152,17249,87,87,2,finalizado,efectivo,San Juan de Lurigancho,Callao,Cuesta de Cleto Ríos 25 Piso 0 ,Alameda Flora Canales 93,22.99,78,63.80,2026-07-16 03:28:00,2026-07-16 03:34:00,2026-07-16 04:52:00
153,6292,434,434,2,finalizado,efectivo,Lince,San Borja,Alameda Charo Roldan 73,Ronda Ruy Andres 737,9.48,37,31.09,2026-03-07 15:18:00,2026-03-07 15:24:00,2026-03-07 16:01:00
154,1237,141,141,1,finalizado,billetera,San Juan de Lurigancho,Magdalena,Glorieta Hernán Lopez 2 Puerta 2 ,Glorieta de Zacarías Carbonell 97 Puerta 5 ,14.81,46,31.79,2026-06-16 16:40:00,2026-06-16 16:42:00,2026-06-16 17:28:00
155,5425,345,345,3,finalizado,billetera,San Juan de Lurigancho,Pueblo Libre,Camino de Danilo Oliveras 37 Puerta 4 ,Alameda Desiderio Gómez 31,5.33,13,24.24,2026-04-17 17:07:00,2026-04-17 17:14:00,2026-04-17 17:27:00
156,7668,449,449,1,finalizado,billetera,San Juan de Lurigancho,San Borja,Pasadizo Román Ripoll 729 Piso 2 ,Paseo Flavio Tovar 32 Piso 7 ,27.18,89,56.15,2026-07-11 15:17:00,2026-07-11 15:21:00,2026-07-11 16:50:00
157,9234,245,245,2,finalizado,tarjeta,San Borja,San Juan de Lurigancho,Plaza de Amada Cerezo 96,Cuesta de Severo Saldaña 22 Puerta 0 ,11.06,43,47.65,2026-08-18 18:19:00,2026-08-18 18:23:00,2026-08-18 19:06:00
158,15748,515,515,2,finalizado,tarjeta,La Molina,Miraflores,Calle de Leonardo Gomila 842,Camino Danilo Leal 158 Puerta 7 ,22.67,55,55.97,2026-04-29 00:05:00,2026-04-29 00:09:00,2026-04-29 01:04:00
159,4829,568,568,4,finalizado,tarjeta,San Borja,Magdalena,Via de Magdalena Huertas 80,Avenida de Valentín Carpio 63 Puerta 9 ,3.45,8,37.89,2026-04-15 09:27:00,2026-04-15 09:32:00,2026-04-15 09:40:00
160,12992,94,94,4,finalizado,billetera,Jesús María,Miraflores,Vial Milagros Gabaldón 60 Puerta 4 ,Cañada de Luis Miguel Lastra 712,24.91,96,197.73,2026-05-20 20:11:00,2026-05-20 20:19:00,2026-05-20 21:55:00
161,10987,383,383,1,finalizado,efectivo,San Isidro,Callao,Vial de Judith Cazorla 62,Cuesta de Erasmo Leiva 86,7.22,20,16.94,2026-03-30 17:04:00,2026-03-30 17:10:00,2026-03-30 17:30:00
162,2597,141,141,1,finalizado,efectivo,Pueblo Libre,Miraflores,C. Aránzazu Lobo 87,Avenida Lupe Sedano 91 Piso 3 ,21.54,65,43.94,2026-08-20 00:22:00,2026-08-20 00:25:00,2026-08-20 01:30:00
163,9441,263,263,1,finalizado,efectivo,Jesús María,San Isidro,Cuesta Julio Moraleda 95 Puerta 2 ,Calle de Arturo Cabezas 20 Apt. 77 ,26.40,87,54.79,2026-04-24 10:31:00,2026-04-24 10:40:00,2026-04-24 12:07:00
164,16379,309,309,1,finalizado,billetera,San Isidro,San Juan de Lurigancho,Glorieta de Jennifer Catalán 52,Callejón de Celestino Peral 70,18.32,60,46.98,2026-05-26 19:30:00,2026-05-26 19:37:00,2026-05-26 20:37:00
165,18700,549,549,1,finalizado,tarjeta,Lince,Barranco,Ronda Gabriela Bou 1 Apt. 71 ,Pasadizo Irma Salgado 1,9.01,19,18.66,2026-05-28 02:05:00,2026-05-28 02:08:00,2026-05-28 02:27:00
166,16625,192,192,2,finalizado,billetera,Magdalena,San Juan de Lurigancho,Ronda Joaquina Catalán 41 Piso 1 ,Alameda Quirino Martínez 36,27.32,63,65.27,2026-04-01 04:06:00,2026-04-01 04:15:00,2026-04-01 05:18:00
167,11702,568,568,1,finalizado,efectivo,La Molina,Miraflores,Pasadizo Chus Aguirre 627,Ronda Encarnación Salas 21,18.24,72,42.06,2026-08-19 04:06:00,2026-08-19 04:07:00,2026-08-19 05:19:00
168,5738,354,354,1,finalizado,billetera,Lince,Callao,Camino Luna Plana 66,Callejón Filomena Blasco 58,4.78,13,12.51,2026-04-07 17:49:00,2026-04-07 17:55:00,2026-04-07 18:08:00
169,9616,476,476,4,finalizado,efectivo,San Borja,Miraflores,Glorieta de Aura Vergara 56,Cuesta Rolando Capdevila 27,22.95,53,95.23,2026-08-22 05:28:00,2026-08-22 05:31:00,2026-08-22 06:24:00
170,8301,45,45,3,finalizado,efectivo,Magdalena,San Borja,Alameda de Eligio Pombo 965,Avenida de Ale Bauzà 5,26.21,81,95.56,2026-03-16 06:10:00,2026-03-16 06:16:00,2026-03-16 07:37:00
171,14410,196,196,1,finalizado,tarjeta,Jesús María,San Juan de Lurigancho,Calle Montserrat Puig 748,Avenida de Felicidad Corominas 51 Apt. 83 ,8.52,31,25.35,2026-03-18 09:43:00,2026-03-18 09:49:00,2026-03-18 10:20:00
172,13911,348,348,4,finalizado,efectivo,La Molina,San Isidro,C. de Delia Batalla 46,Avenida Ámbar Rovira 8,11.04,40,59.50,2026-08-28 15:53:00,2026-08-28 16:01:00,2026-08-28 16:41:00
173,9688,441,441,2,finalizado,tarjeta,Lince,Callao,Rambla de Dimas Alberola 30,Pasadizo de Asunción Jove 35 Puerta 4 ,9.07,21,25.37,2026-05-05 16:51:00,2026-05-05 17:00:00,2026-05-05 17:21:00
174,14253,457,457,2,finalizado,tarjeta,Miraflores,Lince,Alameda Noemí Román 28,Cuesta Xavier Vicente 80 Puerta 2 ,19.69,55,51.65,2026-08-03 03:27:00,2026-08-03 03:30:00,2026-08-03 04:25:00
175,4679,59,59,1,finalizado,billetera,Surco,Miraflores,Callejón María Teresa Calderon 913 Apt. 00 ,Cuesta Prudencio Piñol 12,14.95,53,33.70,2026-07-26 21:31:00,2026-07-26 21:37:00,2026-07-26 22:30:00
176,1062,449,449,1,finalizado,billetera,Jesús María,Pueblo Libre,Alameda Jose Ramón Rico 24 Puerta 5 ,Rambla Jacinto Villalobos 7,22.06,63,44.02,2026-03-25 11:29:00,2026-03-25 11:33:00,2026-03-25 12:36:00
177,12025,158,158,2,finalizado,tarjeta,Surco,Magdalena,Cañada de María Ángeles Mercader 91,Acceso Herberto Manzanares 449 Piso 5 ,13.10,30,34.09,2026-07-14 01:32:00,2026-07-14 01:38:00,2026-07-14 02:08:00
178,18405,322,322,2,finalizado,efectivo,Magdalena,Jesús María,Paseo Martirio Higueras 70 Apt. 38 ,Alameda Abel Peñalver 41 Puerta 3 ,1.89,4,9.52,2026-05-30 21:08:00,2026-05-30 21:10:00,2026-05-30 21:14:00
179,4019,269,269,3,finalizado,efectivo,San Borja,Barranco,Calle de Erasmo Losada 1 Apt. 86 ,Avenida de Custodia Bustos 226 Puerta 9 ,27.90,75,96.16,2026-08-10 11:35:00,2026-08-10 11:39:00,2026-08-10 12:54:00
180,11385,76,76,2,finalizado,billetera,Lince,Callao,Vial de Jordi Manzanares 75,Pasaje de Lalo Guillen 4 Apt. 91 ,22.92,90,67.53,2026-08-10 01:26:00,2026-08-10 01:28:00,2026-08-10 02:58:00
181,5705,67,67,2,finalizado,tarjeta,San Juan de Lurigancho,Callao,Rambla Vinicio Solano 26,Pasaje Mario Sierra 21 Apt. 49 ,24.02,83,66.89,2026-06-14 17:13:00,2026-06-14 17:18:00,2026-06-14 18:41:00
182,18753,521,521,1,finalizado,tarjeta,Lince,Magdalena,Alameda Eusebio Bou 75,Callejón de Oriana Dávila 7,7.54,23,18.04,2026-05-13 04:11:00,2026-05-13 04:14:00,2026-05-13 04:37:00
183,17226,479,479,3,finalizado,tarjeta,San Juan de Lurigancho,San Borja,Via Óscar Cal 11 Apt. 32 ,Acceso de Itziar Blasco 294,2.96,8,17.37,2026-04-17 05:57:00,2026-04-17 05:59:00,2026-04-17 06:07:00
184,16953,420,420,3,finalizado,tarjeta,San Borja,San Juan de Lurigancho,Glorieta Vanesa Salcedo 61,Pasaje Aureliano Diéguez 866,27.26,91,153.16,2026-03-27 20:26:00,2026-03-27 20:29:00,2026-03-27 22:00:00
185,16978,132,132,3,finalizado,efectivo,Miraflores,San Isidro,Ronda de Francisco Jose Otero 52,Vial de Andrés Hoyos 77 Puerta 7 ,12.79,49,54.99,2026-05-06 06:01:00,2026-05-06 06:04:00,2026-05-06 06:53:00
186,8212,312,312,1,finalizado,efectivo,La Molina,San Isidro,Callejón Rodolfo Cervantes 93,C. Merche Palomar 88,10.47,40,25.52,2026-06-26 11:27:00,2026-06-26 11:31:00,2026-06-26 12:11:00
187,5053,565,565,1,finalizado,efectivo,Pueblo Libre,San Juan de Lurigancho,C. de Julián Escolano 6 Puerta 3 ,Calle de Nydia Suarez 459,3.70,12,11.07,2026-06-19 06:07:00,2026-06-19 06:16:00,2026-06-19 06:28:00
188,6908,346,346,3,finalizado,billetera,Pueblo Libre,La Molina,Urbanización Gala Hernando 18,Acceso de Primitiva Durán 63,3.38,13,20.44,2026-03-15 23:57:00,2026-03-15 23:58:00,2026-03-16 00:11:00
189,15826,427,427,2,finalizado,efectivo,Callao,La Molina,Acceso Clementina Cisneros 937 Piso 2 ,Avenida Basilio Guerrero 930 Piso 0 ,25.03,79,67.07,2026-03-12 00:38:00,2026-03-12 00:46:00,2026-03-12 02:05:00
190,11148,416,416,1,finalizado,billetera,San Borja,Barranco,Vial Noé Elías 10 Apt. 92 ,Avenida de Raúl Priego 515,5.44,16,13.98,2026-03-27 13:38:00,2026-03-27 13:39:00,2026-03-27 13:55:00
191,18405,148,148,2,finalizado,efectivo,Lince,Magdalena,Rambla Lupita Rueda 35 Puerta 8 ,Camino Ofelia Echevarría 54 Apt. 20 ,27.34,66,66.26,2026-06-25 06:13:00,2026-06-25 06:19:00,2026-06-25 07:25:00
192,12588,327,327,1,finalizado,billetera,Miraflores,La Molina,Rambla Eligia Monreal 239 Piso 2 ,Urbanización Ovidio Montenegro 61 Piso 0 ,13.25,32,26.58,2026-04-14 14:36:00,2026-04-14 14:41:00,2026-04-14 15:13:00
193,16328,429,429,1,finalizado,billetera,Barranco,Surco,Urbanización Jimena Bauzà 24 Puerta 0 ,Pasaje de Luz Rivas 86,26.22,91,55.59,2026-04-28 03:28:00,2026-04-28 03:34:00,2026-04-28 05:05:00
194,7889,479,479,2,finalizado,efectivo,Magdalena,San Borja,Paseo de Remigio Cadenas 49 Apt. 71 ,Plaza de Melchor Julián 2,1.82,7,14.01,2026-06-21 08:04:00,2026-06-21 08:12:00,2026-06-21 08:19:00
195,15421,598,598,2,finalizado,tarjeta,Callao,San Juan de Lurigancho,C. Felipe Benavides 815 Puerta 0 ,Ronda Faustino Baeza 6 Apt. 36 ,14.46,54,59.06,2026-03-19 09:37:00,2026-03-19 09:42:00,2026-03-19 10:36:00
196,11992,550,550,1,finalizado,efectivo,Lince,Jesús María,Cañada de Jordán Báez 7 Puerta 8 ,Calle Poncio Acevedo 51 Puerta 9 ,4.79,12,12.27,2026-04-09 03:19:00,2026-04-09 03:26:00,2026-04-09 03:38:00
197,18018,411,411,1,finalizado,tarjeta,Magdalena,San Borja,Via Amancio Gabaldón 24 Piso 1 ,Cuesta de Amaya Landa 9 Piso 2 ,16.03,37,30.88,2026-05-10 20:55:00,2026-05-10 21:01:00,2026-05-10 21:38:00
198,4728,122,122,1,finalizado,efectivo,Magdalena,Lince,Acceso de Glauco Salinas 5 Piso 7 ,Callejón Cintia Barrio 21 Puerta 5 ,11.20,44,27.32,2026-04-05 04:48:00,2026-04-05 04:55:00,2026-04-05 05:39:00
199,14975,522,522,2,finalizado,efectivo,San Borja,Magdalena,Paseo Benjamín Pombo 868 Puerta 3 ,Avenida de Ruperto Arana 398 Apt. 72 ,2.24,7,10.99,2026-03-15 15:45:00,2026-03-15 15:46:00,2026-03-15 15:53:00
200,11023,528,528,1,finalizado,billetera,La Molina,Pueblo Libre,Glorieta Edmundo Arnau 71,Callejón Miguel Bautista 7,11.73,38,26.40,2026-06-24 23:21:00,2026-06-24 23:24:00,2026-06-25 00:02:00
201,13650,522,522,2,finalizado,billetera,Callao,San Isidro,Callejón de Aurora Sedano 9 Piso 1 ,Vial Claudia Cabrera 2 Piso 8 ,23.06,66,60.06,2026-06-18 03:36:00,2026-06-18 03:44:00,2026-06-18 04:50:00
202,7457,316,316,3,finalizado,billetera,Pueblo Libre,San Juan de Lurigancho,Callejón de Rodolfo Torralba 197 Apt. 46 ,Calle de Ruy Muñoz 80,8.32,28,36.82,2026-03-10 16:50:00,2026-03-10 16:58:00,2026-03-10 17:26:00
203,7937,53,53,2,finalizado,efectivo,Jesús María,Surco,Plaza de Nicolás Mateo 84 Puerta 1 ,Cañada Mar Salazar 74,18.06,59,50.57,2026-05-02 01:57:00,2026-05-02 02:06:00,2026-05-02 03:05:00
204,6682,587,587,4,finalizado,tarjeta,Surco,Jesús María,Pasaje Héctor Ramírez 68,Avenida María Velázquez 92,1.71,4,17.30,2026-04-10 00:16:00,2026-04-10 00:20:00,2026-04-10 00:24:00
205,15676,514,514,3,finalizado,billetera,Magdalena,Lince,Glorieta Sara Font 4,Calle de Zaida Palomo 64,20.11,63,75.56,2026-08-19 16:57:00,2026-08-19 16:58:00,2026-08-19 18:01:00
206,8663,386,386,2,finalizado,billetera,Lince,Callao,Via de Isa Anglada 85 Puerta 7 ,Camino de Carmen Olmo 52,25.64,72,65.72,2026-05-03 01:17:00,2026-05-03 01:25:00,2026-05-03 02:37:00
207,6793,496,496,1,finalizado,billetera,La Molina,San Juan de Lurigancho,Plaza de Rolando Ayala 49,Glorieta Julio César Recio 800,16.16,42,38.73,2026-05-29 18:07:00,2026-05-29 18:12:00,2026-05-29 18:54:00
208,3994,501,501,2,finalizado,billetera,La Molina,San Juan de Lurigancho,Plaza Jacobo Iniesta 744,Pasaje de José Antonio Gibert 94 Puerta 6 ,26.22,95,73.92,2026-07-05 23:53:00,2026-07-06 00:02:00,2026-07-06 01:37:00
209,9426,557,557,2,finalizado,billetera,La Molina,Miraflores,Pasadizo Gloria Perelló 599,Cuesta Bernardo Navarrete 55 Piso 4 ,26.78,97,75.37,2026-07-22 15:28:00,2026-07-22 15:34:00,2026-07-22 17:11:00
210,18417,81,81,2,finalizado,billetera,Magdalena,La Molina,Pasadizo María Del Carmen Hernandez 7,Plaza Gabriela Valencia 74 Piso 6 ,21.23,54,53.56,2026-08-09 01:32:00,2026-08-09 01:37:00,2026-08-09 02:31:00
211,7630,279,279,1,finalizado,efectivo,Barranco,Callao,Alameda Lucila Girón 975,Paseo Gerardo Marin 8 Apt. 48 ,2.56,9,9.07,2026-05-27 02:52:00,2026-05-27 02:56:00,2026-05-27 03:05:00
212,13334,103,103,2,finalizado,billetera,Magdalena,Surco,Avenida de Iván Padilla 74,Callejón de Delfina Mariscal 81 Apt. 99 ,19.46,47,48.76,2026-08-19 23:55:00,2026-08-19 23:57:00,2026-08-20 00:44:00
213,18814,488,488,2,finalizado,efectivo,San Isidro,Callao,Glorieta de Angelita Carretero 58,Vial Emigdio Fonseca 86 Apt. 52 ,9.81,32,29.96,2026-05-12 14:52:00,2026-05-12 14:57:00,2026-05-12 15:29:00
214,16233,548,548,2,finalizado,efectivo,Miraflores,Jesús María,Alameda de Evangelina Elorza 10,Glorieta de María Domingo 227 Apt. 96 ,12.40,45,37.88,2026-03-14 13:55:00,2026-03-14 13:58:00,2026-03-14 14:43:00
215,14889,297,297,3,finalizado,billetera,Lince,La Molina,Ronda de Albina Pla 1 Puerta 3 ,Alameda Marita Farré 1 Puerta 3 ,16.42,39,86.35,2026-03-04 08:58:00,2026-03-04 09:03:00,2026-03-04 09:42:00
216,5325,557,557,2,finalizado,billetera,San Isidro,Lince,Cañada de Efraín Calderon 58,Calle Marc Manso 98,13.74,34,49.01,2026-04-18 20:39:00,2026-04-18 20:48:00,2026-04-18 21:22:00
217,6330,470,470,2,finalizado,efectivo,Pueblo Libre,Callao,Vial de Octavio Trillo 33 Piso 0 ,Vial Héctor Almeida 282,20.94,75,80.82,2026-05-07 19:01:00,2026-05-07 19:02:00,2026-05-07 20:17:00
218,10604,416,416,3,finalizado,efectivo,Surco,San Borja,C. Sarita Jaume 190 Puerta 1 ,Via Sigfrido Saldaña 91,11.94,28,65.82,2026-06-28 09:28:00,2026-06-28 09:30:00,2026-06-28 09:58:00
219,18773,7,7,1,finalizado,efectivo,La Molina,Pueblo Libre,Vial de Hernán Agustí 26 Puerta 8 ,Ronda Paulina Calvo 591 Apt. 17 ,21.40,83,57.95,2026-05-25 18:00:00,2026-05-25 18:08:00,2026-05-25 19:31:00
220,16467,268,268,2,finalizado,billetera,Surco,Jesús María,Callejón Paz Zabala 75,Calle Carlota Valderrama 67 Apt. 00 ,19.10,58,51.75,2026-05-26 00:50:00,2026-05-26 00:51:00,2026-05-26 01:49:00
221,5020,319,319,2,finalizado,tarjeta,Surco,San Borja,Camino Haydée Uribe 91,Callejón Fidela Guardia 54,17.67,45,45.52,2026-06-16 10:04:00,2026-06-16 10:10:00,2026-06-16 10:55:00
222,19524,383,383,2,finalizado,efectivo,Barranco,Callao,Via Odalis Díaz 5 Piso 5 ,Via Renata Arroyo 3 Puerta 2 ,22.69,83,64.96,2026-08-19 10:09:00,2026-08-19 10:18:00,2026-08-19 11:41:00
223,6625,539,539,2,finalizado,billetera,Magdalena,San Juan de Lurigancho,Pasaje de Ester Ledesma 6 Piso 2 ,C. de Yago Llabrés 77,25.78,61,62.40,2026-07-10 17:19:00,2026-07-10 17:21:00,2026-07-10 18:22:00
224,16018,550,550,1,finalizado,efectivo,San Juan de Lurigancho,Pueblo Libre,Vial Josefa Barral 71,Rambla de Emiliana Pino 19 Puerta 2 ,13.04,44,29.34,2026-06-28 11:08:00,2026-06-28 11:17:00,2026-06-28 12:01:00
225,18311,523,523,2,finalizado,tarjeta,Pueblo Libre,Miraflores,Via de Susana Reina 20 Piso 5 ,Alameda Aurelia Zabala 416,4.74,13,16.53,2026-03-21 06:09:00,2026-03-21 06:17:00,2026-03-21 06:30:00
