id,viaje_id,orden,distrito,direccion,latitud,longitud,llegada_en
244,453,1,Barranco,Rambla de Pancho Bonet 2 Puerta 8 ,-12.118827,-77.143426,2026-08-30 00:11:00
245,455,1,San Juan de Lurigancho,Rambla de Édgar Cisneros 850 Puerta 7 ,-12.064081,-77.006083,2026-08-04 08:16:00
246,460,1,San Juan de Lurigancho,Acceso Alexandra Real 73,-12.183645,-77.115511,2026-05-28 02:09:00
247,464,1,San Juan de Lurigancho,Pasadizo de Fausto Ropero 29 Piso 7 ,-12.063886,-76.926235,2026-06-23 18:55:00
248,466,1,Callao,Callejón Tito Corral 55,-11.971760,-77.007364,2026-06-10 19:04:00
249,467,1,Jesús María,Rambla de Marianela Noguera 39 Puerta 3 ,-12.026114,-76.902282,2026-05-23 15:19:00
250,468,1,Pueblo Libre,Alameda de Amancio Heredia 4,-11.998898,-77.079686,2026-05-19 13:41:00
251,472,1,Magdalena,Plaza de Mireia Cerdá 94,-11.979418,-77.070964,2026-08-16 05:09:00
252,472,2,Pueblo Libre,Callejón Ainoa Roura 31 Piso 5 ,-12.078933,-76.990467,2026-04-21 01:32:00
253,475,1,Surco,Vial de Silvia Rovira 7 Apt. 49 ,-11.955888,-76.919232,2026-07-25 10:10:00
254,477,1,Magdalena,Vial de Ignacio Llano 905,-12.011407,-77.033177,2026-07-03 18:01:00
255,479,1,Pueblo Libre,Via Aureliano Palomino 66,-12.025210,-76.941726,2026-05-24 14:21:00
256,483,1,La Molina,Urbanización Natalia Tomás 3,-12.013876,-77.032468,2026-06-24 20:55:00
257,486,1,Pueblo Libre,Plaza de Vera Codina 837 Puerta 4 ,-12.177082,-77.013681,2026-03-10 05:05:00
258,486,2,Barranco,Vial de Cloe Segarra 5 Puerta 5 ,-12.072016,-77.059109,2026-03-21 09:31:00
259,487,1,San Borja,Cañada de Jaime Cabezas 346,-11.974143,-76.992416,2026-03-03 10:55:00
260,487,2,San Borja,Cuesta Lucio Maldonado 16,-12.116758,-76.962053,2026-05-09 23:35:00
261,491,1,Jesús María,Paseo de Amílcar Garmendia 47 Apt. 33 ,-12.078197,-76.925389,2026-05-16 17:07:00
262,491,2,Pueblo Libre,Alameda de Evaristo Martin 70 Puerta 6 ,-12.064583,-77.133546,2026-08-12 06:24:00
263,492,1,Callao,Plaza de Ofelia Guardiola 119,-11.974718,-77.137455,2026-08-26 10:50:00
264,492,2,San Borja,Plaza Galo Mascaró 78 Piso 1 ,-11.995147,-77.023400,2026-03-26 23:25:00
265,493,1,La Molina,Alameda Cipriano Ródenas 15 Puerta 1 ,-12.045102,-77.002883,2026-03-12 10:08:00
266,494,1,Jesús María,Pasadizo Jenaro Belda 82,-12.037254,-77.050398,2026-04-21 19:23:00
267,495,1,Surco,Calle de Rufina Viana 655 Apt. 34 ,-11.958637,-77.015817,2026-08-22 22:19:00
268,496,1,Jesús María,Pasaje de Armida Piña 77 Apt. 08 ,-12.145706,-76.934624,2026-06-06 09:10:00
269,497,1,Pueblo Libre,C. de Macarena Mesa 4 Apt. 48 ,-12.095747,-76.949221,2026-05-12 06:08:00
270,499,1,San Isidro,Pasaje de Vinicio Batlle 45,-12.098477,-76.969577,2026-03-31 10:43:00
271,499,2,Barranco,Avenida de Anunciación Verdú 66,-12.017280,-77.052956,2026-04-25 09:54:00
272,502,1,Barranco,Alameda Morena Gaya 95,-12.160837,-77.061052,2026-03-09 07:40:00
273,503,1,Surco,Via de Remigio Valderrama 5 Puerta 5 ,-12.010297,-77.041890,2026-03-22 17:15:00
274,505,1,La Molina,Vial Alberto Roman 583 Apt. 81 ,-12.120572,-77.134878,2026-08-24 03:34:00
275,507,1,Surco,Plaza Néstor Bayona 31,-12.046852,-76.926906,2026-04-28 12:45:00
276,511,1,Magdalena,Cuesta de Narciso Caballero 80 Puerta 1 ,-11.950154,-77.047436,2026-04-25 03:35:00
277,511,2,Miraflores,Pasaje de Genoveva Iniesta 9 Apt. 95 ,-12.139792,-77.002848,2026-08-05 04:09:00
278,512,1,San Borja,Plaza Ruy Gámez 6,-12.010104,-76.925838,2026-07-06 06:13:00
279,512,2,Barranco,Acceso Aurelia Coronado 17,-12.028846,-77.100342,2026-03-10 15:54:00
280,514,1,Surco,Pasaje de René Bernal 31,-12.115111,-76.941612,2026-04-28 03:51:00
281,515,1,San Borja,Glorieta de Bartolomé Dalmau 237 Piso 6 ,-12.032579,-76.993589,2026-06-29 05:33:00
282,515,2,San Borja,Camino de Cecilio Velasco 26,-12.091866,-77.126624,2026-07-29 13:11:00
283,516,1,Jesús María,Ronda de Delia Manjón 8,-12.135491,-77.056576,2026-04-11 01:48:00
284,517,1,La Molina,Via Manolo Pedraza 80 Apt. 62 ,-12.026933,-76.970982,2026-05-06 13:43:00
285,518,1,Magdalena,Via de Leyre Cantón 13 Puerta 9 ,-12.093878,-76.988847,2026-05-08 22:07:00
286,522,1,Lince,Paseo de Moreno Cifuentes 701 Puerta 8 ,-11.968925,-77.006824,2026-07-04 07:52:00
287,522,2,La Molina,Rambla de Hernando Ochoa 44,-12.176740,-77.099586,2026-04-11 06:25:00
288,528,1,Lince,Avenida de Godofredo Pou 87,-12.199816,-76.953869,2026-07-26 10:14:00
289,530,1,Surco,Ronda Gabriel Mínguez 76 Puerta 0 ,-11.973631,-76.969656,2026-07-20 01:47:00
290,532,1,Magdalena,Calle de Jordana Lumbreras 78 Piso 4 ,-12.152470,-77.020701,2026-06-02 11:00:00
291,536,1,San Isidro,Avenida de Valero Escamilla 25,-12.150168,-77.096294,2026-04-25 15:10:00
292,536,2,San Isidro,Acceso Gerónimo Poza 45 Puerta 0 ,-11.992559,-77.062939,2026-03-19 21:51:00
293,539,1,Magdalena,Ronda Caridad Urrutia 6 Apt. 84 ,-12.104060,-76.961462,2026-08-07 08:54:00
294,540,1,Lince,Urbanización Demetrio Jerez 6 Puerta 5 ,-11.998910,-77.084450,2026-03-30 01:25:00
295,540,2,Surco,Avenida de Débora Elías 93,-12.059049,-77.070106,2026-03-16 09:52:00
296,541,1,La Molina,Rambla de Ariel Hoyos 67 Piso 5 ,-12.096682,-76.938460,2026-08-21 13:29:00
297,542,1,San Borja,Cuesta de Cándida Girona 96 Apt. 66 ,-12.079121,-77.093946,2026-08-14 18:46:00
298,543,1,Pueblo Libre,Urbanización de Rosalía Conde 3,-11.964381,-76.931767,2026-06-10 18:34:00
299,544,1,Lince,Cañada María Luisa Agudo 2,-12.111326,-77.094236,2026-08-25 05:40:00
300,547,1,Lince,Pasaje Atilio Zapata 305 Piso 3 ,-12.139201,-77.087198,2026-08-02 17:21:00
301,549,1,Magdalena,Avenida de Esteban Pombo 46,-12.152465,-77.011343,2026-07-01 00:47:00
302,553,1,Lince,Cañada Eva María Amigó 72,-12.105633,-77.077316,2026-03-06 07:28:00
303,555,1,San Borja,Via de María Fernanda Carreño 8,-11.980761,-77.078609,2026-06-23 17:10:00
304,556,1,La Molina,Callejón de Natalia Bas 52,-12.074786,-77.115310,2026-06-04 11:12:00
305,556,2,La Molina,Cuesta de Ruperta Arnau 3 Apt. 99 ,-11.978836,-77.142885,2026-05-27 16:29:00
306,558,1,San Juan de Lurigancho,Via Ester Cases 1 Puerta 6 ,-12.122008,-77.049786,2026-06-23 10:40:00
307,561,1,San Juan de Lurigancho,Cuesta Emiliano Soler 7,-12.092962,-77.139636,2026-08-13 10:57:00
308,561,2,Surco,Cañada Cesar Pavón 720,-11.964318,-77.061861,2026-05-12 00:32:00
309,566,1,Pueblo Libre,Via Danilo Boada 62,-12.124960,-76.950830,2026-03-23 18:34:00
310,567,1,San Juan de Lurigancho,Pasaje Manuela Galván 70 Piso 7 ,-12.125745,-77.064060,2026-08-04 22:29:00
311,571,1,Miraflores,Paseo de Fermín Quiroga 617 Apt. 78 ,-12.021551,-76.991748,2026-05-23 17:02:00
312,578,1,San Juan de Lurigancho,Pasadizo Violeta Fuente 69 Piso 4 ,-11.987826,-77.029927,2026-04-06 22:09:00
313,579,1,Lince,Calle Socorro Fajardo 45,-12.142665,-77.098033,2026-07-14 10:10:00
314,580,1,San Borja,Glorieta Prudencio Rocamora 2,-12.041607,-76.985406,2026-06-15 00:09:00
315,580,2,Lince,Glorieta de Fidel Expósito 30 Apt. 26 ,-11.951520,-76.977702,2026-05-16 04:12:00
316,581,1,San Borja,Avenida Cosme Tejedor 30 Apt. 18 ,-11.971950,-76.944485,2026-07-27 20:09:00
317,582,1,Pueblo Libre,Pasaje de Teo Laguna 109 Piso 7 ,-12.028912,-76.921240,2026-04-16 08:11:00
318,586,1,San Borja,Acceso Berta Mayol 38 Piso 6 ,-12.168105,-76.915763,2026-07-27 06:40:00
319,588,1,San Juan de Lurigancho,Alameda de Amador Rosa 58 Apt. 83 ,-12.040450,-76.904403,2026-05-31 20:52:00
320,589,1,San Isidro,Camino Clímaco Oller 39 Piso 4 ,-12.142035,-76.911119,2026-04-26 16:30:00
321,589,2,San Isidro,Vial Julie Cuevas 45,-12.170634,-77.027840,2026-08-02 22:20:00
322,592,1,Callao,Pasadizo de Reinaldo Baños 35,-12.113793,-76.959230,2026-08-11 08:27:00
323,593,1,La Molina,Acceso de Ricarda Cortés 22,-12.036716,-76.951161,2026-04-02 21:58:00
324,594,1,Callao,Pasadizo de Trinidad Rios 32 Puerta 2 ,-12.095134,-76.917743,2026-05-23 19:05:00
325,598,1,Magdalena,Pasadizo de Nico Lucas 94,-12.137566,-77.097432,2026-05-28 05:56:00
326,600,1,Jesús María,Ronda de Daniel Marquez 38 Apt. 93 ,-11.977834,-77.015750,2026-05-20 09:55:00
327,600,2,Surco,Acceso Paca Ropero 90 Puerta 2 ,-12.036443,-77.050301,2026-07-11 15:46:00
328,602,1,Lince,Paseo de Sabas Gilabert 30 Puerta 6 ,-12.161117,-76.942849,2026-03-03 13:35:00
329,605,1,San Juan de Lurigancho,C. Luz Teruel 60,-12.023666,-77.066695,2026-04-24 20:45:00
330,607,1,San Isidro,Ronda de Juan Goicoechea 1,-12.168414,-77.134213,2026-07-26 00:36:00
331,610,1,Callao,Alameda Vasco Sosa 48,-12.072224,-76.954155,2026-03-10 04:17:00
332,611,1,Pueblo Libre,Ronda de Nilda Lozano 177,-12.086121,-76.993496,2026-07-11 23:16:00
333,612,1,La Molina,Plaza de Juan Bautista Acedo 6,-12.087048,-76.927318,2026-03-13 02:47:00
334,613,1,La Molina,C. Reina Carlos 37 Piso 8 ,-12.143961,-77.055127,2026-06-20 15:11:00
335,615,1,Barranco,Calle de Martín Vargas 414,-11.963344,-76.989280,2026-07-25 11:08:00
336,615,2,Jesús María,Via Sol Ortega 36 Piso 1 ,-12.071722,-77.112197,2026-07-25 07:10:00
337,617,1,Miraflores,Rambla de Alonso Pedro 70,-12.062903,-77.051433,2026-05-01 19:57:00
338,617,2,Jesús María,Vial de Mariano Palmer 66 Piso 8 ,-12.108451,-77.089681,2026-04-09 02:26:00
339,621,1,La Molina,Camino Isidro Oliva 16,-12.006598,-76.971030,2026-03-12 09:45:00
340,628,1,La Molina,Pasaje Teófila Fuster 82,-12.150124,-77.066904,2026-08-06 15:32:00
341,635,1,Surco,Callejón de Mayte Viñas 69,-12.132944,-77.119269,2026-05-23 13:36:00
342,636,1,Miraflores,Plaza Mario Pardo 4,-12.140707,-76.985238,2026-07-20 18:57:00
343,637,1,La Molina,Avenida de María Cristina Malo 40,-12.007001,-76.929527,2026-04-22 21:33:00
344,642,1,Barranco,Paseo Eloísa Pardo 79 Apt. 47 ,-11.955853,-76.934357,2026-04-21 02:44:00
345,642,2,Barranco,Cañada de Febe Morell 247 Piso 6 ,-12.045412,-77.046010,2026-07-23 02:58:00
346,643,1,La Molina,Pasadizo de Victoria Santana 89 Puerta 4 ,-12.163913,-76.903389,2026-06-11 03:00:00
347,647,1,Callao,Urbanización Elpidio Rosales 57,-12.199941,-76.999037,2026-07-30 23:24:00
348,647,2,Jesús María,Callejón de Zaira Baró 71 Apt. 74 ,-12.030874,-77.017475,2026-05-17 16:58:00
349,653,1,Barranco,Calle de Coral Guitart 8,-12.147122,-76.934266,2026-03-23 10:29:00
350,655,1,Lince,Camino de Samanta Leal 59,-12.055819,-76.954365,2026-03-27 07:00:00
351,656,1,Miraflores,Calle Amílcar Serrano 95,-12.011086,-76.960636,2026-08-14 02:54:00
352,657,1,Miraflores,Cuesta de Domingo Reina 43 Apt. 77 ,-12.041743,-77.023662,2026-05-21 05:40:00
353,658,1,San Isidro,Glorieta Sosimo Cañizares 741,-12.145937,-76.944916,2026-05-31 12:55:00
354,659,1,Miraflores,Pasadizo Aroa Suárez 98,-12.073585,-77.019921,2026-05-06 22:11:00
355,659,2,Barranco,Avenida de Augusto Escolano 3,-12.087921,-77.110698,2026-08-10 02:43:00
356,661,1,San Borja,Paseo Leonor Diez 8,-12.121291,-77.102294,2026-05-25 00:15:00
357,662,1,Pueblo Libre,Via Jovita Rosa 388 Apt. 12 ,-12.026237,-76.916245,2026-06-10 22:40:00
358,665,1,Lince,Avenida de Juana Abellán 66,-12.006587,-77.072240,2026-06-13 09:10:00
359,666,1,San Juan de Lurigancho,Vial Alexandra Pablo 568,-11.974687,-76.915297,2026-08-30 17:09:00
360,666,2,Lince,Pasadizo de Priscila Barranco 8 Apt. 12 ,-12.065714,-76.906062,2026-07-30 15:10:00
361,667,1,Callao,Cañada Sonia Sandoval 83 Piso 2 ,-11.956441,-77.052254,2026-08-15 02:51:00
362,673,1,La Molina,Pasadizo de Aarón Mateo 43,-12.187278,-77.037750,2026-06-19 13:09:00
363,674,1,San Borja,Plaza de Luna Prieto 7 Piso 4 ,-12.170306,-76.900594,2026-03-19 19:14:00
364,675,1,La Molina,Cañada de Blanca Llabrés 14 Puerta 5 ,-12.012952,-77.068413,2026-06-10 16:29:00
365,678,1,Surco,Acceso de Calixto Villalobos 3,-12.063640,-76.966005,2026-04-19 18:43:00
366,680,1,La Molina,Glorieta Amanda Quintana 11 Piso 3 ,-12.167565,-77.095989,2026-04-04 00:09:00
367,681,1,La Molina,Ronda de Estefanía Perea 910 Apt. 17 ,-12.058472,-76.922849,2026-05-26 05:47:00
368,682,1,Callao,Cuesta Ágata Agustí 59,-12.008655,-77.052660,2026-05-20 22:31:00
369,683,1,Lince,Acceso Brunilda Guillén 93 Apt. 70 ,-12.186760,-77.121122,2026-07-26 22:14:00
370,683,2,Surco,Calle Andrea Báez 940 Puerta 9 ,-12.117863,-77.091637,2026-07-15 19:39:00
371,684,1,Jesús María,Cañada Julia Chamorro 74,-11.988892,-77.079214,2026-05-03 20:31:00
372,686,1,San Juan de Lurigancho,Alameda Marcos Chaves 410 Piso 0 ,-12.129670,-77.082381,2026-04-15 08:11:00
373,687,1,Lince,Calle de Lucio Ortuño 277,-12.023067,-77.006461,2026-07-28 20:10:00
374,690,1,San Borja,Via Lupita Valenciano 89 Piso 8 ,-12.077666,-76.924626,2026-07-18 12:55:00
375,691,1,San Isidro,Rambla Ignacia Cardona 560,-12.188585,-77.084033,2026-07-18 17:04:00
376,691,2,San Juan de Lurigancho,C. Feliciana Nicolás 51 Piso 7 ,-12.146503,-77.057159,2026-06-10 03:42:00
377,693,1,San Juan de Lurigancho,Avenida de Sol Ayuso 21,-12.162718,-77.148158,2026-08-08 23:17:00
378,695,1,Callao,Avenida de Dimas Maldonado 63 Piso 8 ,-12.167851,-77.117723,2026-05-25 03:35:00
379,695,2,Magdalena,Pasaje Azahar Sandoval 91 Puerta 9 ,-11.981994,-76.930503,2026-04-15 23:49:00
380,700,1,Pueblo Libre,Cuesta Danilo Martorell 8,-12.062461,-76.960082,2026-05-01 17:01:00
381,701,1,La Molina,Callejón Marino Matas 4,-12.003149,-76.996546,2026-04-09 12:53:00
382,703,1,Magdalena,Vial de Nélida Cordero 59 Apt. 57 ,-12.197634,-76.947172,2026-04-23 13:57:00
383,704,1,Pueblo Libre,Calle Olga Berrocal 31,-12.008849,-77.132928,2026-05-23 05:14:00
384,706,1,Miraflores,Plaza de Leandro Contreras 583,-12.150842,-76.937077,2026-04-07 09:56:00
385,707,1,Surco,Glorieta de Marta Solera 95,-12.128131,-76.917857,2026-08-24 07:01:00
386,707,2,San Borja,Paseo de Moreno Baena 4 Puerta 4 ,-12.162358,-77.086493,2026-05-12 20:44:00
387,708,1,Miraflores,Vial Paloma Rojas 78,-12.096415,-77.017783,2026-05-04 17:11:00
388,710,1,Surco,Pasaje Sara Rodríguez 141,-11.982569,-76.944512,2026-04-13 18:38:00
389,713,1,Miraflores,Urbanización de Iris Bermejo 23 Puerta 2 ,-12.169835,-77.041375,2026-08-03 01:22:00
390,718,1,Callao,Cañada de Nuria Mínguez 69 Puerta 7 ,-12.080177,-77.032972,2026-03-26 10:44:00
391,720,1,Lince,Pasadizo de Berta Tamayo 28,-12.064052,-77.144995,2026-06-03 23:45:00
392,722,1,Magdalena,Camino de Pastor Rosado 984,-12.033996,-77.111948,2026-03-18 20:55:00
393,722,2,Barranco,Vial Luz Arana 851,-12.006639,-77.077932,2026-04-17 18:59:00
394,725,1,Callao,Paseo Jose Luis Segura 40,-12.131919,-76.939935,2026-08-01 03:54:00
395,725,2,Surco,Pasadizo Encarnación Morillo 58 Apt. 59 ,-12.111658,-76.922061,2026-05-09 06:30:00
396,727,1,Callao,Via de Reyes Alvarado 48,-11.962519,-77.009070,2026-07-23 16:05:00
397,728,1,San Juan de Lurigancho,Cuesta de Alejandra Casares 6 Piso 8 ,-12.186234,-77.015915,2026-05-21 15:35:00
398,728,2,San Borja,Rambla Pancho Benítez 96 Apt. 55 ,-12.172162,-77.022808,2026-05-25 22:39:00
399,731,1,San Borja,Paseo de Teresita Carreño 96,-12.001215,-76.986077,2026-05-30 03:38:00
400,732,1,San Juan de Lurigancho,Glorieta Felipe Roselló 593,-12.120176,-77.149492,2026-06-19 18:29:00
401,732,2,San Borja,Calle de Estrella Mur 44,-12.018396,-77.033046,2026-05-28 23:18:00
402,734,1,Barranco,Plaza de Visitación Ibarra 52 Piso 4 ,-12.063932,-76.938353,2026-06-15 13:47:00
403,734,2,Pueblo Libre,Camino de Sigfrido Llano 30,-12.004492,-77.139168,2026-04-07 18:25:00
404,737,1,Callao,Ronda Lorena Landa 772,-12.165417,-76.917557,2026-04-01 11:13:00
405,739,1,Pueblo Libre,Rambla de Pacífica Gelabert 41,-12.034774,-77.116670,2026-05-04 01:20:00
406,741,1,La Molina,C. Amando Soler 600,-11.982680,-76.971632,2026-04-05 15:01:00
407,742,1,Barranco,Paseo de Pía Juárez 35,-12.129335,-77.060970,2026-05-07 04:30:00
408,746,1,Magdalena,Plaza Manu Estrada 619 Piso 8 ,-12.186522,-77.093636,2026-03-03 12:43:00
409,746,2,Barranco,Ronda Cristian Roura 987,-11.973409,-77.029231,2026-08-20 22:36:00
410,747,1,Surco,Callejón Jordana Tello 162 Apt. 99 ,-11.967113,-77.098512,2026-07-10 18:35:00
411,749,1,Miraflores,Paseo de Felicidad Fortuny 9 Apt. 09 ,-11.953100,-77.072144,2026-03-07 16:59:00
412,753,1,Callao,Alameda de Valentina García 13 Puerta 8 ,-12.093645,-76.972018,2026-07-09 07:51:00
413,754,1,Lince,Vial Gerónimo Machado 93 Piso 1 ,-12.043940,-77.061485,2026-06-16 04:33:00
414,754,2,Pueblo Libre,Rambla de Eusebio Rueda 49,-12.161062,-77.023512,2026-04-17 20:22:00
415,755,1,Surco,Cuesta Teodora Iglesias 8,-11.994067,-76.939376,2026-04-17 11:04:00
416,755,2,Jesús María,Avenida Lino Guardiola 19 Puerta 7 ,-12.116520,-77.139550,2026-05-30 03:49:00
417,756,1,Magdalena,Calle de Modesto Suárez 7,-12.146340,-77.104187,2026-04-20 20:22:00
418,757,1,La Molina,Plaza Rodrigo Estévez 9,-12.124292,-77.059141,2026-06-23 15:26:00
419,757,2,Barranco,Alameda de Pío Salmerón 326 Puerta 9 ,-12.100361,-77.023501,2026-07-07 03:55:00
420,759,1,Callao,Callejón de Camila Jover 14 Piso 6 ,-12.049144,-77.053730,2026-07-20 05:49:00
421,760,1,San Isidro,Calle de Loida Alba 84,-12.190596,-77.065291,2026-04-16 07:21:00
422,761,1,Lince,Urbanización Paz Blanes 91 Puerta 7 ,-12.141615,-76.923617,2026-08-23 18:49:00
423,764,1,Surco,Plaza de Rosalina Diéguez 24,-12.165141,-77.140094,2026-07-08 01:19:00
424,764,2,San Borja,Ronda de Odalys Zamorano 17 Puerta 2 ,-12.056351,-77.030833,2026-08-15 08:23:00
425,766,1,Magdalena,Paseo de Sigfrido Aranda 607 Puerta 3 ,-11.965714,-76.990733,2026-03-15 08:25:00
426,767,1,Surco,Pasadizo Virginia Salcedo 5,-11.984463,-77.032613,2026-03-25 17:03:00
427,768,1,San Borja,Cañada Áurea Cerdán 76 Apt. 40 ,-12.150271,-76.934242,2026-04-11 22:27:00
428,769,1,San Borja,Cañada de Carlito Luque 60,-12.191474,-77.145638,2026-07-10 22:04:00
429,769,2,Lince,Paseo de Anastasio Mariscal 2,-11.990084,-77.128403,2026-03-01 09:00:00
430,770,1,La Molina,Via Emigdio Ayllón 563,-12.058252,-77.116112,2026-06-20 00:00:00
431,770,2,La Molina,Callejón de Estela Ferrán 834 Puerta 0 ,-12.123707,-77.089159,2026-07-08 01:11:00
432,771,1,Magdalena,Vial Sol Fonseca 5 Piso 3 ,-12.048731,-77.038898,2026-07-18 06:43:00
433,773,1,Jesús María,Rambla de Caridad Pozo 5 Piso 1 ,-12.005429,-77.076513,2026-06-13 12:52:00
434,777,1,San Isidro,Pasaje Pastor Agustín 7 Apt. 96 ,-12.174800,-76.963092,2026-07-18 05:21:00
435,778,1,San Juan de Lurigancho,Plaza Jaime Isern 1 Puerta 5 ,-12.114165,-76.917888,2026-03-01 16:24:00
436,779,1,Miraflores,Calle de Anastasio Arias 74 Puerta 0 ,-12.021672,-76.902234,2026-07-10 03:00:00
437,779,2,San Borja,C. de Guadalupe Hervia 85 Puerta 6 ,-12.179936,-77.133347,2026-06-13 20:41:00
438,780,1,Lince,Glorieta de Toribio Valencia 61,-12.162972,-77.063445,2026-04-07 09:39:00
439,780,2,San Juan de Lurigancho,Via Paola Calvo 48,-11.958098,-76.906458,2026-03-13 14:53:00
440,782,1,Pueblo Libre,Callejón de Enrique Barceló 1,-12.168293,-77.080669,2026-05-14 17:26:00
441,785,1,Barranco,Camino de Clara Luís 67 Piso 6 ,-12.171274,-77.114513,2026-07-06 03:17:00
442,785,2,Magdalena,Cañada de Flavia Lago 4,-12.125571,-76.956283,2026-04-08 06:28:00
443,788,1,San Isidro,Glorieta Morena Calzada 52,-12.082774,-77.045616,2026-04-24 04:11:00
444,790,1,San Juan de Lurigancho,Calle de Eric Trillo 44 Piso 3 ,-12.169622,-77.072554,2026-06-21 06:33:00
445,790,2,San Isidro,Paseo Evangelina Rovira 36,-12.077405,-76.918216,2026-06-12 08:30:00
446,791,1,La Molina,Vial Desiderio Pinedo 49 Piso 6 ,-12.104940,-77.136493,2026-04-11 13:58:00
447,793,1,Barranco,Rambla de Calixto Borrego 412 Puerta 1 ,-12.066961,-77.058544,2026-05-23 03:16:00
448,793,2,Surco,Camino Celia Conde 3,-12.117643,-77.023154,2026-03-14 08:58:00
449,794,1,Lince,Plaza Bárbara Padilla 70 Puerta 9 ,-12.138555,-77.051386,2026-08-02 12:14:00
450,798,1,Magdalena,Via Valero Bustamante 58 Apt. 69 ,-12.070379,-77.040552,2026-06-10 15:39:00
451,799,1,Miraflores,Via de Alejandra Expósito 42 Apt. 45 ,-12.020937,-77.011628,2026-04-11 08:29:00
452,801,1,San Isidro,Camino Humberto Dueñas 53,-12.176622,-76.923646,2026-06-30 15:32:00
453,802,1,Miraflores,Urbanización de Cayetano Saldaña 63,-12.173487,-77.068441,2026-08-09 16:46:00
454,802,2,Jesús María,Pasadizo de Consuela Valle 61 Puerta 8 ,-12.157937,-77.140971,2026-06-21 00:22:00
455,803,1,Miraflores,Urbanización Rosalía Bermúdez 54,-12.165618,-76.975234,2026-06-07 06:31:00
456,806,1,Surco,Pasadizo Palmira Leon 37 Apt. 41 ,-12.120553,-77.047333,2026-05-28 02:40:00
457,808,1,Callao,Cañada de Javier Tejero 21 Apt. 65 ,-12.072714,-77.083559,2026-03-20 11:45:00
458,809,1,Miraflores,Paseo Teobaldo Pineda 45,-12.028214,-77.023555,2026-08-29 08:04:00
459,817,1,San Isidro,Plaza de Merche Garrido 32 Puerta 4 ,-12.162705,-76.908272,2026-05-29 16:45:00
460,818,1,San Isidro,Plaza Íngrid Pozuelo 70 Puerta 9 ,-12.138453,-77.098534,2026-07-26 02:17:00
461,821,1,Miraflores,Rambla Isaac Andrés 23 Apt. 97 ,-12.179207,-77.119803,2026-03-08 06:44:00
462,824,1,San Borja,Paseo de Chita Lucas 7,-11.987447,-77.001961,2026-04-17 14:54:00
463,830,1,Surco,Via de Asdrubal Valencia 9 Apt. 40 ,-12.130721,-76.906895,2026-05-25 07:26:00
464,830,2,Miraflores,Callejón de Julie Cerezo 872,-11.953519,-76.940096,2026-07-19 07:49:00
465,834,1,Surco,Acceso Tere Amaya 754 Puerta 7 ,-12.075883,-77.086250,2026-03-19 01:54:00
466,840,1,Callao,C. Emilia Hervás 145 Piso 9 ,-11.993020,-77.116107,2026-04-03 00:24:00
467,844,1,San Isidro,Cañada de Toño Pinedo 337,-12.102450,-77.074596,2026-06-08 08:59:00
468,847,1,Lince,Calle Gervasio Ariza 51 Apt. 71 ,-12.150636,-76.950525,2026-04-12 10:34:00
469,847,2,Magdalena,Acceso Tatiana Barranco 99,-12.013313,-77.077180,2026-04-13 02:56:00
470,848,1,Lince,Acceso de Toño Sanabria 6,-11.969387,-76.940958,2026-04-10 15:19:00
471,850,1,San Juan de Lurigancho,Alameda de Demetrio Salinas 67 Puerta 8 ,-12.018609,-76.992041,2026-07-04 18:29:00
472,852,1,Jesús María,Cañada Blanca Torrecilla 84,-11.991782,-77.059003,2026-05-05 22:35:00
473,852,2,San Juan de Lurigancho,Avenida Ani Reina 22 Puerta 0 ,-11.988620,-77.025880,2026-07-29 14:35:00
474,854,1,Miraflores,Vial Amaro Colomer 21,-12.164303,-76.927172,2026-08-30 13:42:00
475,859,1,Surco,Urbanización de Lourdes Pera 86,-12.175394,-77.064477,2026-07-19 09:27:00
